time,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water_profiler_depth_enabled,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water_profiler_depth_enabled_qc_agg
UTC,micromol.L-1,
2022-08-24T07:41:00Z,159.0220980211,NaN
2022-08-24T07:42:00Z,158.9798397661,NaN
2022-08-24T07:42:00Z,159.0156224824,NaN
2022-08-24T07:42:00Z,159.2639187343,NaN
2022-08-24T07:42:00Z,160.0233879913,NaN
2022-08-24T07:42:00Z,160.935038839,NaN
2022-08-24T07:42:00Z,161.6932302041,NaN
2022-08-24T07:42:00Z,162.2926185606,NaN
2022-08-24T07:42:00Z,162.9390086717,NaN
2022-08-24T07:42:00Z,163.4741195949,NaN
2022-08-24T07:42:00Z,163.8913295809,NaN
2022-08-24T07:42:00Z,164.520606218,NaN
2022-08-24T07:42:00Z,164.9507522859,NaN
2022-08-24T07:42:00Z,165.4480654798,NaN
2022-08-24T07:42:00Z,166.176762938,NaN
2022-08-24T07:42:00Z,166.8645411096,NaN
2022-08-24T07:42:00Z,167.8136869721,NaN
2022-08-24T07:42:00Z,168.6834797951,NaN
2022-08-24T07:43:00Z,169.3930890553,NaN
2022-08-24T07:43:00Z,171.2509560939,NaN
2022-08-24T07:43:00Z,173.727216704,NaN
2022-08-24T07:43:00Z,177.8683761106,NaN
2022-08-24T07:43:00Z,183.6377401791,NaN
2022-08-24T07:43:00Z,189.1188338464,NaN
2022-08-24T19:41:00Z,112.6085531069,NaN
2022-08-24T19:42:00Z,112.5593572167,NaN
2022-08-24T19:42:00Z,112.5051317965,NaN
2022-08-24T19:42:00Z,112.4212571433,NaN
2022-08-24T19:42:00Z,112.344424593,NaN
2022-08-24T19:42:00Z,112.2822610301,NaN
2022-08-24T19:42:00Z,112.2828177006,NaN
2022-08-24T19:42:00Z,112.282443876,NaN
2022-08-24T19:42:00Z,112.2631964154,NaN
2022-08-24T19:42:00Z,112.5824049644,NaN
2022-08-24T19:42:00Z,113.1760929661,NaN
2022-08-24T19:42:00Z,113.5831577182,NaN
2022-08-24T19:42:00Z,113.9077967814,NaN
2022-08-24T19:42:00Z,114.8840861307,NaN
2022-08-24T19:42:00Z,116.2242348864,NaN
2022-08-24T19:42:00Z,117.720369976,NaN
2022-08-24T19:42:00Z,119.8345124554,NaN
2022-08-24T19:42:00Z,122.0982506226,NaN
2022-08-24T19:43:00Z,123.3679734743,NaN
2022-08-24T19:43:00Z,125.1944534326,NaN
2022-08-24T19:43:00Z,128.2826624255,NaN
2022-08-24T19:43:00Z,130.9034888524,NaN
2022-08-24T19:43:00Z,133.4519119764,NaN
2022-08-24T19:43:00Z,136.8691112482,NaN
2022-08-25T07:41:00Z,119.2922932079,NaN
2022-08-25T07:42:00Z,119.2124703769,NaN
2022-08-25T07:42:00Z,119.2030778124,NaN
2022-08-25T07:42:00Z,119.3223623711,NaN
2022-08-25T07:42:00Z,119.7100111386,NaN
2022-08-25T07:42:00Z,120.3500298203,NaN
2022-08-25T07:42:00Z,121.0809067017,NaN
2022-08-25T07:42:00Z,121.6251583246,NaN
2022-08-25T07:42:00Z,122.0350846457,NaN
2022-08-25T07:42:00Z,122.4593367672,NaN
2022-08-25T07:42:00Z,123.3270720996,NaN
2022-08-25T07:42:00Z,124.1880608778,NaN
2022-08-25T07:42:00Z,124.8711776945,NaN
2022-08-25T07:42:00Z,125.5205303276,NaN
2022-08-25T07:42:00Z,126.2112739182,NaN
2022-08-25T07:42:00Z,127.2479917616,NaN
2022-08-25T07:42:00Z,128.3710095048,NaN
2022-08-25T07:43:00Z,128.9791072745,NaN
2022-08-25T07:43:00Z,129.7493256837,NaN
2022-08-25T07:43:00Z,131.2227683394,NaN
2022-08-25T07:43:00Z,134.754544813,NaN
2022-08-25T07:43:00Z,140.0584178639,NaN
2022-08-25T07:43:00Z,145.6713718133,NaN
2022-08-25T07:43:00Z,150.0783131657,NaN
2022-08-25T19:41:00Z,119.0971333574,NaN
2022-08-25T19:42:00Z,119.0961918944,NaN
2022-08-25T19:42:00Z,119.1265668996,NaN
2022-08-25T19:42:00Z,119.3299158364,NaN
2022-08-25T19:42:00Z,119.5945554256,NaN
2022-08-25T19:42:00Z,119.8454750046,NaN
2022-08-25T19:42:00Z,120.1120989746,NaN
2022-08-25T19:42:00Z,120.5301268466,NaN
2022-08-25T19:42:00Z,120.9359457366,NaN
2022-08-25T19:42:00Z,121.4703748147,NaN
2022-08-25T19:42:00Z,122.1198737125,NaN
2022-08-25T19:42:00Z,123.6049055407,NaN
2022-08-25T19:42:00Z,126.1312134739,NaN
2022-08-25T19:42:00Z,127.8205195667,NaN
2022-08-25T19:42:00Z,129.7847822132,NaN
2022-08-25T19:42:00Z,132.5428174278,NaN
2022-08-25T19:42:00Z,136.1036805682,NaN
2022-08-25T19:43:00Z,137.5198449582,NaN
2022-08-25T19:43:00Z,139.6870673467,NaN
2022-08-25T19:43:00Z,141.848837217,NaN
2022-08-25T19:43:00Z,143.7038758391,NaN
2022-08-25T19:43:00Z,146.5481398058,NaN
2022-08-25T19:43:00Z,150.9186829275,NaN
2022-08-25T19:43:00Z,156.0986517041,NaN
2022-08-26T07:41:00Z,153.8981786076,NaN
2022-08-26T07:42:00Z,154.3458922569,NaN
2022-08-26T07:42:00Z,154.9876842451,NaN
2022-08-26T07:42:00Z,155.7207268686,NaN
2022-08-26T07:42:00Z,156.2287381314,NaN
2022-08-26T07:42:00Z,156.6636155309,NaN
2022-08-26T07:42:00Z,157.5552321251,NaN
2022-08-26T07:42:00Z,158.1065000882,NaN
2022-08-26T07:42:00Z,159.6592643275,NaN
2022-08-26T07:42:00Z,162.0105007636,NaN
2022-08-26T07:42:00Z,165.1704498561,NaN
2022-08-26T07:42:00Z,166.5643092818,NaN
2022-08-26T07:42:00Z,168.6199733281,NaN
2022-08-26T07:42:00Z,171.1725844515,NaN
2022-08-26T07:42:00Z,174.07210754,NaN
2022-08-26T07:42:00Z,176.4409264691,NaN
2022-08-26T07:42:00Z,178.3158796995,NaN
2022-08-26T07:42:00Z,180.3585657573,NaN
2022-08-26T07:43:00Z,181.9085206086,NaN
2022-08-26T07:43:00Z,183.2513179592,NaN
2022-08-26T07:43:00Z,187.1500132629,NaN
2022-08-26T07:43:00Z,191.1716888617,NaN
2022-08-26T07:43:00Z,195.3137053069,NaN
2022-08-26T07:43:00Z,199.5611550689,NaN
2022-08-26T19:41:00Z,155.6783990284,NaN
2022-08-26T19:41:00Z,155.8359210803,NaN
2022-08-26T19:42:00Z,157.6872064857,NaN
2022-08-26T19:42:00Z,159.7790248353,NaN
2022-08-26T19:42:00Z,162.3540027728,NaN
2022-08-26T19:42:00Z,166.1159139224,NaN
2022-08-26T19:42:00Z,170.3277617684,NaN
2022-08-26T19:42:00Z,174.8694677375,NaN
2022-08-26T19:42:00Z,179.7923813347,NaN
2022-08-26T19:42:00Z,183.5942920197,NaN
2022-08-26T19:42:00Z,186.389370816,NaN
2022-08-26T19:42:00Z,188.8696089489,NaN
2022-08-26T19:42:00Z,191.0726483582,NaN
2022-08-26T19:42:00Z,194.1464002377,NaN
2022-08-26T19:42:00Z,197.3695388768,NaN
2022-08-26T19:42:00Z,199.9492729547,NaN
2022-08-26T19:42:00Z,204.7752970125,NaN
2022-08-26T19:42:00Z,209.5522732591,NaN
2022-08-26T19:43:00Z,211.9223097386,NaN
2022-08-26T19:43:00Z,214.6174913042,NaN
2022-08-26T19:43:00Z,217.745117871,NaN
2022-08-26T19:43:00Z,220.1491627427,NaN
2022-08-26T19:43:00Z,222.7140983927,NaN
2022-08-26T19:43:00Z,226.5408565862,NaN
2022-08-26T19:43:00Z,230.9709214645,NaN
2022-08-27T07:41:00Z,154.3064058301,NaN
2022-08-27T07:41:00Z,153.9823998118,NaN
2022-08-27T07:42:00Z,153.247504296,NaN
2022-08-27T07:42:00Z,152.3031212045,NaN
2022-08-27T07:42:00Z,152.063238373,NaN
2022-08-27T07:42:00Z,152.4764122305,NaN
2022-08-27T07:42:00Z,153.2598733239,NaN
2022-08-27T07:42:00Z,154.0782379908,NaN
2022-08-27T07:42:00Z,154.8955876843,NaN
2022-08-27T07:42:00Z,155.3499340515,NaN
2022-08-27T07:42:00Z,156.2368592557,NaN
2022-08-27T07:42:00Z,157.5487493316,NaN
2022-08-27T07:42:00Z,159.2899988876,NaN
2022-08-27T07:42:00Z,160.8483594781,NaN
2022-08-27T07:42:00Z,166.2931749752,NaN
2022-08-27T07:42:00Z,171.9284352415,NaN
2022-08-27T07:42:00Z,176.8664455337,NaN
2022-08-27T07:42:00Z,182.3069055489,NaN
2022-08-27T07:43:00Z,189.044189232,NaN
2022-08-27T07:43:00Z,194.0707277765,NaN
2022-08-27T07:43:00Z,197.8343605472,NaN
2022-08-27T07:43:00Z,201.9978450127,NaN
2022-08-27T07:43:00Z,207.5022998504,NaN
2022-08-27T07:43:00Z,212.320226334,NaN
2022-08-27T19:41:00Z,166.0488664528,NaN
2022-08-27T19:41:00Z,166.0977126265,NaN
2022-08-27T19:42:00Z,166.1473692049,NaN
2022-08-27T19:42:00Z,166.2064874642,NaN
2022-08-27T19:42:00Z,166.5064090795,NaN
2022-08-27T19:42:00Z,168.2056710275,NaN
2022-08-27T19:42:00Z,170.7717956734,NaN
2022-08-27T19:42:00Z,172.9922121562,NaN
2022-08-27T19:42:00Z,174.5545903829,NaN
2022-08-27T19:42:00Z,175.6516482899,NaN
2022-08-27T19:42:00Z,177.5962369538,NaN
2022-08-27T19:42:00Z,180.3711290612,NaN
2022-08-27T19:42:00Z,182.9901563212,NaN
2022-08-27T19:42:00Z,185.0230599579,NaN
2022-08-27T19:42:00Z,188.3467798366,NaN
2022-08-27T19:42:00Z,192.4572855868,NaN
2022-08-27T19:42:00Z,197.8982148286,NaN
2022-08-27T19:42:00Z,201.1261793654,NaN
2022-08-27T19:43:00Z,203.5045772038,NaN
2022-08-27T19:43:00Z,206.9236790061,NaN
2022-08-27T19:43:00Z,210.7171211058,NaN
2022-08-27T19:43:00Z,215.1028045907,NaN
2022-08-27T19:43:00Z,221.9086394168,NaN
2022-08-27T19:43:00Z,229.2627263115,NaN
2022-08-27T19:43:00Z,237.9535795486,NaN
2022-08-28T07:41:00Z,158.4700262501,NaN
2022-08-28T07:41:00Z,158.4459273457,NaN
2022-08-28T07:42:00Z,158.7980647565,NaN
2022-08-28T07:42:00Z,159.5766571074,NaN
2022-08-28T07:42:00Z,160.9216050058,NaN
2022-08-28T07:42:00Z,161.9113617498,NaN
2022-08-28T07:42:00Z,163.0837926666,NaN
2022-08-28T07:42:00Z,164.2572880765,NaN
2022-08-28T07:42:00Z,165.574409255,NaN
2022-08-28T07:42:00Z,167.0607445444,NaN
2022-08-28T07:42:00Z,169.3635027889,NaN
2022-08-28T07:42:00Z,171.9200827932,NaN
2022-08-28T07:42:00Z,175.7020198301,NaN
2022-08-28T07:42:00Z,178.9443584325,NaN
2022-08-28T07:42:00Z,181.1963126249,NaN
2022-08-28T07:42:00Z,184.044639912,NaN
2022-08-28T07:42:00Z,188.2806815707,NaN
2022-08-28T07:42:00Z,192.7872772578,NaN
2022-08-28T07:43:00Z,195.8609359221,NaN
2022-08-28T07:43:00Z,199.5246570641,NaN
2022-08-28T07:43:00Z,204.0302991686,NaN
2022-08-28T07:43:00Z,208.7372714633,NaN
2022-08-28T07:43:00Z,214.4457651046,NaN
2022-08-28T07:43:00Z,222.905720271,NaN
2022-08-28T07:43:00Z,234.1770979745,NaN
2022-08-28T19:41:00Z,141.7044302853,NaN
2022-08-28T19:42:00Z,140.2247691129,NaN
2022-08-28T19:42:00Z,137.6199339517,NaN
2022-08-28T19:42:00Z,135.7733801214,NaN
2022-08-28T19:42:00Z,135.2348919925,NaN
2022-08-28T19:42:00Z,134.9601279208,NaN
2022-08-28T19:42:00Z,134.9418589305,NaN
2022-08-28T19:42:00Z,135.1863095244,NaN
2022-08-28T19:42:00Z,136.4838133111,NaN
2022-08-28T19:42:00Z,137.6046430518,NaN
2022-08-28T19:42:00Z,138.7597069677,NaN
2022-08-28T19:42:00Z,140.5374232741,NaN
2022-08-28T19:42:00Z,143.3489636164,NaN
2022-08-28T19:42:00Z,146.3857984957,NaN
2022-08-28T19:42:00Z,149.7741894576,NaN
2022-08-28T19:42:00Z,152.595483265,NaN
2022-08-28T19:42:00Z,154.7882398236,NaN
2022-08-28T19:43:00Z,156.3257370112,NaN
2022-08-28T19:43:00Z,159.4676641967,NaN
2022-08-28T19:43:00Z,162.8326099423,NaN
2022-08-28T19:43:00Z,167.2816996105,NaN
2022-08-28T19:43:00Z,176.3528594135,NaN
2022-08-28T19:43:00Z,186.6169000264,NaN
2022-08-28T19:43:00Z,197.6070796124,NaN
2022-08-29T07:41:00Z,106.3065269962,NaN
2022-08-29T07:42:00Z,106.2463320231,NaN
2022-08-29T07:42:00Z,106.2391736511,NaN
2022-08-29T07:42:00Z,106.2456875378,NaN
2022-08-29T07:42:00Z,106.2447707262,NaN
2022-08-29T07:42:00Z,106.4167902105,NaN
2022-08-29T07:42:00Z,106.9428554212,NaN
2022-08-29T07:42:00Z,107.467497335,NaN
2022-08-29T07:42:00Z,108.2186768712,NaN
2022-08-29T07:42:00Z,110.1989906166,NaN
2022-08-29T07:42:00Z,111.791474646,NaN
2022-08-29T07:42:00Z,112.769192656,NaN
2022-08-29T07:42:00Z,113.6125764597,NaN
2022-08-29T07:42:00Z,114.7710943587,NaN
2022-08-29T07:42:00Z,116.6355090944,NaN
2022-08-29T07:42:00Z,120.745615609,NaN
2022-08-29T07:43:00Z,125.6630443553,NaN
2022-08-29T07:43:00Z,133.2577279817,NaN
2022-08-29T07:43:00Z,142.9171982216,NaN
2022-08-29T07:43:00Z,151.8679479313,NaN
2022-08-29T07:43:00Z,158.8508526767,NaN
2022-08-29T07:43:00Z,165.1757736128,NaN
2022-08-29T07:43:00Z,175.0770709613,NaN
2022-08-29T07:43:00Z,183.4238176593,NaN
2022-08-29T19:41:00Z,87.8537306575,NaN
2022-08-29T19:42:00Z,87.9247209226,NaN
2022-08-29T19:42:00Z,88.0209334299,NaN
2022-08-29T19:42:00Z,88.1941269057,NaN
2022-08-29T19:42:00Z,89.0813157833,NaN
2022-08-29T19:42:00Z,92.1847439661,NaN
2022-08-29T19:42:00Z,96.0108833471,NaN
2022-08-29T19:42:00Z,98.376029447,NaN
2022-08-29T19:42:00Z,100.464881992,NaN
2022-08-29T19:42:00Z,102.0872666312,NaN
2022-08-29T19:42:00Z,103.3649913605,NaN
2022-08-29T19:42:00Z,105.4919873373,NaN
2022-08-29T19:42:00Z,107.4083384778,NaN
2022-08-29T19:42:00Z,109.4327217974,NaN
2022-08-29T19:42:00Z,113.116638407,NaN
2022-08-29T19:42:00Z,118.1686036524,NaN
2022-08-29T19:42:00Z,122.4261437738,NaN
2022-08-29T19:43:00Z,124.8279981285,NaN
2022-08-29T19:43:00Z,128.3099964712,NaN
2022-08-29T19:43:00Z,134.0942295779,NaN
2022-08-29T19:43:00Z,140.4360929329,NaN
2022-08-29T19:43:00Z,147.1452279163,NaN
2022-08-29T19:43:00Z,154.2111953232,NaN
2022-08-29T19:43:00Z,161.3937382818,NaN
2022-08-30T07:41:00Z,107.9711318524,NaN
2022-08-30T07:42:00Z,107.9061076613,NaN
2022-08-30T07:42:00Z,107.9486265415,NaN
2022-08-30T07:42:00Z,108.2605505996,NaN
2022-08-30T07:42:00Z,109.6482934786,NaN
2022-08-30T07:42:00Z,112.3962617902,NaN
2022-08-30T07:42:00Z,114.8930086198,NaN
2022-08-30T07:42:00Z,117.8151523902,NaN
2022-08-30T07:42:00Z,120.7164551647,NaN
2022-08-30T07:42:00Z,124.0665330711,NaN
2022-08-30T07:42:00Z,128.9221876181,NaN
2022-08-30T07:42:00Z,134.4421848517,NaN
2022-08-30T07:42:00Z,139.1341304277,NaN
2022-08-30T07:42:00Z,143.7410927353,NaN
2022-08-30T07:42:00Z,149.1728259517,NaN
2022-08-30T07:43:00Z,154.0951582016,NaN
2022-08-30T07:43:00Z,157.3815523676,NaN
2022-08-30T07:43:00Z,160.2325339506,NaN
2022-08-30T07:43:00Z,163.1683212514,NaN
2022-08-30T07:43:00Z,166.5368571593,NaN
2022-08-30T07:43:00Z,169.8917143938,NaN
2022-08-30T07:43:00Z,173.003717213,NaN
2022-08-30T07:43:00Z,176.039724327,NaN
2022-08-30T19:41:00Z,100.1285485446,NaN
2022-08-30T19:42:00Z,100.0540134414,NaN
2022-08-30T19:42:00Z,100.0518108924,NaN
2022-08-30T19:42:00Z,100.2306187211,NaN
2022-08-30T19:42:00Z,100.5337587075,NaN
2022-08-30T19:42:00Z,101.0197656428,NaN
2022-08-30T19:42:00Z,102.047412757,NaN
2022-08-30T19:42:00Z,103.2300036519,NaN
2022-08-30T19:42:00Z,104.3924230402,NaN
2022-08-30T19:42:00Z,105.6279273823,NaN
2022-08-30T19:42:00Z,107.0805456702,NaN
2022-08-30T19:42:00Z,109.598197214,NaN
2022-08-30T19:42:00Z,114.2790151731,NaN
2022-08-30T19:42:00Z,118.0266269687,NaN
2022-08-30T19:42:00Z,123.6254055905,NaN
2022-08-30T19:42:00Z,128.4927168695,NaN
2022-08-30T19:43:00Z,131.4712892308,NaN
2022-08-30T19:43:00Z,134.1965184473,NaN
2022-08-30T19:43:00Z,138.696934675,NaN
2022-08-30T19:43:00Z,145.8100709272,NaN
2022-08-30T19:43:00Z,152.1087851957,NaN
2022-08-30T19:43:00Z,160.6173888987,NaN
2022-08-30T19:43:00Z,170.4392176198,NaN
2022-08-30T19:43:00Z,178.3454836861,NaN
2022-08-31T07:41:00Z,106.7059051399,NaN
2022-08-31T07:41:00Z,106.7575625568,NaN
2022-08-31T07:42:00Z,106.9027199989,NaN
2022-08-31T07:42:00Z,107.3233510477,NaN
2022-08-31T07:42:00Z,107.5311701911,NaN
2022-08-31T07:42:00Z,107.8230500775,NaN
2022-08-31T07:42:00Z,108.3251895049,NaN
2022-08-31T07:42:00Z,109.4038942078,NaN
2022-08-31T07:42:00Z,111.4638919309,NaN
2022-08-31T07:42:00Z,113.9750015603,NaN
2022-08-31T07:42:00Z,116.6399770736,NaN
2022-08-31T07:42:00Z,119.4846921869,NaN
2022-08-31T07:42:00Z,122.256057126,NaN
2022-08-31T07:42:00Z,125.4409242428,NaN
2022-08-31T07:42:00Z,127.5047460315,NaN
2022-08-31T07:42:00Z,129.1148507101,NaN
2022-08-31T07:43:00Z,131.1691594359,NaN
2022-08-31T07:43:00Z,133.1466404412,NaN
2022-08-31T07:43:00Z,136.335522916,NaN
2022-08-31T07:43:00Z,140.2653195979,NaN
2022-08-31T07:43:00Z,143.9052947995,NaN
2022-08-31T07:43:00Z,146.5872173574,NaN
2022-08-31T07:43:00Z,151.0032061183,NaN
2022-08-31T19:41:00Z,130.4592906999,NaN
2022-08-31T19:41:00Z,130.4823400963,NaN
2022-08-31T19:42:00Z,130.5055689789,NaN
2022-08-31T19:42:00Z,130.5814054224,NaN
2022-08-31T19:42:00Z,130.7016505409,NaN
2022-08-31T19:42:00Z,130.7513355587,NaN
2022-08-31T19:42:00Z,130.7908765691,NaN
2022-08-31T19:42:00Z,130.9703394879,NaN
2022-08-31T19:42:00Z,131.28642766,NaN
2022-08-31T19:42:00Z,131.7380997341,NaN
2022-08-31T19:42:00Z,132.4125065632,NaN
2022-08-31T19:42:00Z,133.4274803999,NaN
2022-08-31T19:42:00Z,135.1597486754,NaN
2022-08-31T19:42:00Z,139.2574797393,NaN
2022-08-31T19:42:00Z,145.4251566032,NaN
2022-08-31T19:42:00Z,152.6212247665,NaN
2022-08-31T19:42:00Z,163.1587152083,NaN
2022-08-31T19:43:00Z,175.0412435301,NaN
2022-08-31T19:43:00Z,185.2604676246,NaN
2022-08-31T19:43:00Z,191.5806939337,NaN
2022-08-31T19:43:00Z,196.5570091311,NaN
2022-08-31T19:43:00Z,202.3199874597,NaN
2022-08-31T19:43:00Z,213.2145318433,NaN
2022-08-31T19:43:00Z,225.4906847194,NaN
2022-09-01T07:41:00Z,147.0613231109,NaN
2022-09-01T07:42:00Z,146.9286175084,NaN
2022-09-01T07:42:00Z,146.9407660299,NaN
2022-09-01T07:42:00Z,147.325621663,NaN
2022-09-01T07:42:00Z,148.6193669437,NaN
2022-09-01T07:42:00Z,150.3112061708,NaN
2022-09-01T07:42:00Z,151.4719913317,NaN
2022-09-01T07:42:00Z,153.2221146948,NaN
2022-09-01T07:42:00Z,155.5282871382,NaN
2022-09-01T07:42:00Z,157.5885923864,NaN
2022-09-01T07:42:00Z,159.2553187419,NaN
2022-09-01T07:42:00Z,160.9957132551,NaN
2022-09-01T07:42:00Z,162.5428858782,NaN
2022-09-01T07:42:00Z,164.298467442,NaN
2022-09-01T07:42:00Z,167.2235992722,NaN
2022-09-01T07:42:00Z,171.1094661925,NaN
2022-09-01T07:42:00Z,173.8440920296,NaN
2022-09-01T07:43:00Z,175.3267036887,NaN
2022-09-01T07:43:00Z,176.5939398179,NaN
2022-09-01T07:43:00Z,178.7798667039,NaN
2022-09-01T07:43:00Z,182.28478026,NaN
2022-09-01T07:43:00Z,186.5501570478,NaN
2022-09-01T07:43:00Z,192.1107628439,NaN
2022-09-01T19:41:00Z,155.9519146645,NaN
2022-09-01T19:42:00Z,155.9199684995,NaN
2022-09-01T19:42:00Z,156.277231761,NaN
2022-09-01T19:42:00Z,157.1286672341,NaN
2022-09-01T19:42:00Z,158.0348078833,NaN
2022-09-01T19:42:00Z,158.6460382467,NaN
2022-09-01T19:42:00Z,159.0933804553,NaN
2022-09-01T19:42:00Z,159.5852938981,NaN
2022-09-01T19:42:00Z,160.3595815116,NaN
2022-09-01T19:42:00Z,161.3704723495,NaN
2022-09-01T19:42:00Z,162.5489799195,NaN
2022-09-01T19:42:00Z,164.1143657875,NaN
2022-09-01T19:42:00Z,165.6759564375,NaN
2022-09-01T19:42:00Z,167.9309877518,NaN
2022-09-01T19:42:00Z,170.5506064909,NaN
2022-09-01T19:42:00Z,173.245097145,NaN
2022-09-01T19:42:00Z,176.2453638291,NaN
2022-09-01T19:43:00Z,178.0564067501,NaN
2022-09-01T19:43:00Z,181.46604408,NaN
2022-09-01T19:43:00Z,188.0315628668,NaN
2022-09-01T19:43:00Z,194.1717542368,NaN
2022-09-01T19:43:00Z,203.9861202261,NaN
2022-09-01T19:43:00Z,213.2698031976,NaN
2022-09-02T07:41:00Z,119.730622997,NaN
2022-09-02T07:42:00Z,119.5674250922,NaN
2022-09-02T07:42:00Z,119.972337489,NaN
2022-09-02T07:42:00Z,121.7488572797,NaN
2022-09-02T07:42:00Z,124.1606525202,NaN
2022-09-02T07:42:00Z,126.9764469575,NaN
2022-09-02T07:42:00Z,130.4480880452,NaN
2022-09-02T07:42:00Z,134.1797551566,NaN
2022-09-02T07:42:00Z,137.4264669079,NaN
2022-09-02T07:42:00Z,140.5070474912,NaN
2022-09-02T07:42:00Z,145.1293793841,NaN
2022-09-02T07:42:00Z,149.0075093134,NaN
2022-09-02T07:42:00Z,151.5857728367,NaN
2022-09-02T07:42:00Z,155.676124808,NaN
2022-09-02T07:42:00Z,159.3877613988,NaN
2022-09-02T07:42:00Z,161.273598148,NaN
2022-09-02T07:43:00Z,163.1899299179,NaN
2022-09-02T07:43:00Z,165.4758891675,NaN
2022-09-02T07:43:00Z,169.4429375692,NaN
2022-09-02T07:43:00Z,174.1357019851,NaN
2022-09-02T07:43:00Z,179.724605277,NaN
2022-09-02T07:43:00Z,186.2466073366,NaN
2022-09-02T07:43:00Z,191.7203077768,NaN
2022-09-02T19:41:00Z,117.3179152437,NaN
2022-09-02T19:41:00Z,117.2943156476,NaN
2022-09-02T19:42:00Z,117.3254853976,NaN
2022-09-02T19:42:00Z,117.5239113834,NaN
2022-09-02T19:42:00Z,118.025640108,NaN
2022-09-02T19:42:00Z,118.6154364319,NaN
2022-09-02T19:42:00Z,119.3564748502,NaN
2022-09-02T19:42:00Z,120.2130480476,NaN
2022-09-02T19:42:00Z,122.224516731,NaN
2022-09-02T19:42:00Z,125.6511703574,NaN
2022-09-02T19:42:00Z,129.1807452124,NaN
2022-09-02T19:42:00Z,132.4404939702,NaN
2022-09-02T19:42:00Z,135.8177205891,NaN
2022-09-02T19:42:00Z,138.0381020672,NaN
2022-09-02T19:42:00Z,140.3227285419,NaN
2022-09-02T19:42:00Z,142.7650715614,NaN
2022-09-02T19:43:00Z,144.641646003,NaN
2022-09-02T19:43:00Z,146.3167549754,NaN
2022-09-02T19:43:00Z,149.7283674884,NaN
2022-09-02T19:43:00Z,152.8296198619,NaN
2022-09-02T19:43:00Z,159.3522348944,NaN
2022-09-02T19:43:00Z,166.0455771793,NaN
2022-09-02T19:43:00Z,175.6914588688,NaN
2022-09-02T19:43:00Z,184.8054317337,NaN
2022-09-03T07:41:00Z,109.4024374671,NaN
2022-09-03T07:41:00Z,109.4297679575,NaN
2022-09-03T07:42:00Z,109.3374516164,NaN
2022-09-03T07:42:00Z,109.2806019108,NaN
2022-09-03T07:42:00Z,109.176074224,NaN
2022-09-03T07:42:00Z,109.2571521574,NaN
2022-09-03T07:42:00Z,109.4993312402,NaN
2022-09-03T07:42:00Z,109.8152334379,NaN
2022-09-03T07:42:00Z,110.6731569072,NaN
2022-09-03T07:42:00Z,112.0239111227,NaN
2022-09-03T07:42:00Z,113.7925909843,NaN
2022-09-03T07:42:00Z,115.0399389813,NaN
2022-09-03T07:42:00Z,117.0716975966,NaN
2022-09-03T07:42:00Z,122.2489622028,NaN
2022-09-03T07:42:00Z,130.9256782658,NaN
2022-09-03T07:42:00Z,137.4838295669,NaN
2022-09-03T07:43:00Z,146.1355567039,NaN
2022-09-03T07:43:00Z,160.8758325395,NaN
2022-09-03T07:43:00Z,173.924088513,NaN
2022-09-03T07:43:00Z,184.6288853397,NaN
2022-09-03T07:43:00Z,195.4800436942,NaN
2022-09-03T07:43:00Z,203.9058009038,NaN
2022-09-03T07:43:00Z,209.5650414819,NaN
2022-09-03T19:41:00Z,105.7838690384,NaN
2022-09-03T19:42:00Z,105.7717448374,NaN
2022-09-03T19:42:00Z,105.8150425069,NaN
2022-09-03T19:42:00Z,105.8915592285,NaN
2022-09-03T19:42:00Z,106.143898314,NaN
2022-09-03T19:42:00Z,106.5702422926,NaN
2022-09-03T19:42:00Z,107.2253916172,NaN
2022-09-03T19:42:00Z,108.0550393719,NaN
2022-09-03T19:42:00Z,108.8070921984,NaN
2022-09-03T19:42:00Z,109.3438505426,NaN
2022-09-03T19:42:00Z,110.1782352193,NaN
2022-09-03T19:42:00Z,111.5391964724,NaN
2022-09-03T19:42:00Z,113.5321282652,NaN
2022-09-03T19:42:00Z,116.9746740185,NaN
2022-09-03T19:42:00Z,121.6141505154,NaN
2022-09-03T19:42:00Z,127.5134346057,NaN
2022-09-03T19:43:00Z,132.0891988466,NaN
2022-09-03T19:43:00Z,138.0384430943,NaN
2022-09-03T19:43:00Z,145.2063846779,NaN
2022-09-03T19:43:00Z,154.5782724406,NaN
2022-09-03T19:43:00Z,166.2598992554,NaN
2022-09-03T19:43:00Z,176.3954418807,NaN
2022-09-04T07:41:00Z,115.8333102038,NaN
2022-09-04T07:42:00Z,115.8097445741,NaN
2022-09-04T07:42:00Z,115.7133211028,NaN
2022-09-04T07:42:00Z,115.6249243382,NaN
2022-09-04T07:42:00Z,115.5794774745,NaN
2022-09-04T07:42:00Z,115.8088331078,NaN
2022-09-04T07:42:00Z,116.6690683069,NaN
2022-09-04T07:42:00Z,118.0192204763,NaN
2022-09-04T07:42:00Z,119.7337463313,NaN
2022-09-04T07:42:00Z,122.6783190344,NaN
2022-09-04T07:42:00Z,127.6954926856,NaN
2022-09-04T07:42:00Z,132.3958799249,NaN
2022-09-04T07:42:00Z,136.0030262569,NaN
